"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2003","EUR","","FRA","BTSX","20.1 [17.7-22.6]","20.10220","17.70710","22.55560",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","FRA","MLE","22.3 [18.7-26.1]","22.26230","18.74440","26.12280",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","FRA","MLE","26.8 [23.9-29.9]","26.79790","23.87760","29.85690",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","FRA","MLE","26.5 [23.5-29.6]","26.54320","23.51910","29.61170",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","FRA","MLE","27.0 [24.0-30.1]","26.98730","23.97030","30.06410",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","FRA","BTSX","17.0 [14.6-21.5]","16.96930","14.64000","21.51280",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","FRA","MLE","21.7 [18.0-28.3]","21.69870","17.96580","28.27040",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","FRA","MLE","25.0 [21.9-32.7]","24.98410","21.86210","32.69330",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","FRA","MLE","23.7 [20.3-31.9]","23.71450","20.29620","31.85250",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","FRA","FMLE","8.0 [6.2-12.0]","7.97000","6.24000","12.04180",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","FRA","FMLE","10.4 [8.9-12.0]","10.43960","8.87000","12.00890",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","FRA","FMLE","9.9 [8.4-15.6]","9.94000","8.43000","15.57380",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","FRA","MLE","26.4 [23.2-36.5]","26.37690","23.22560","36.53200",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","FRA","FMLE","7.6 [5.8-11.7]","7.57000","5.76000","11.74360",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","FRA","BTSX","17.8 [15.5-25.7]","17.78160","15.46500","25.69240",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","FRA","MLE","26.6 [23.5-29.8]","26.60620","23.50810","29.76290",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","FRA","FMLE","11.1 [9.5-12.7]","11.06470","9.47000","12.69160",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","FSM","FMLE","11.0 [6.5-16.8]","10.96070","6.53000","16.76330",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","FSM","BTSX","24.6 [13.8-36.8]","24.58260","13.77800","36.76970",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","FSM","BTSX","24.0 [13.5-35.8]","23.98050","13.49750","35.81180",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","FSM","BTSX","24.4 [13.5-36.7]","24.38460","13.54160","36.66250",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","FSM","BTSX","25.6 [12.2-39.8]","25.56240","12.17130","39.82760",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","FSM","BTSX","24.5 [13.6-37.1]","24.46770","13.57340","37.07310",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","FSM","BTSX","24.6 [13.9-36.6]","24.58430","13.90480","36.61610",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","FSM","MLE","38.6 [20.7-58.2]","38.64800","20.66160","58.22220",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","FSM","BTSX","27.7 [11.8-43.9]","27.68140","11.75790","43.86220",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","FSM","MLE","41.4 [17.6-64.7]","41.44920","17.61250","64.69080",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","FSM","MLE","37.6 [21.4-56.3]","37.55510","21.39900","56.29610",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","FSM","MLE","37.5 [21.5-56.1]","37.53640","21.53860","56.10720",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","FSM","FMLE","11.4 [6.8-17.5]","11.35390","6.75000","17.48370",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","FSM","MLE","37.6 [21.6-55.5]","37.62510","21.59310","55.53180",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","FSM","BTSX","23.8 [13.6-35.5]","23.80830","13.58890","35.52510",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","FSM","BTSX","28.2 [11.9-45.3]","28.21490","11.88020","45.28650",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","FSM","MLE","41.3 [18.1-64.3]","41.32030","18.12680","64.31600",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","FSM","FMLE","10.3 [6.1-15.6]","10.28720","6.14000","15.64760",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","FSM","FMLE","11.3 [5.8-18.3]","11.33780","5.77000","18.26700",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","FSM","FMLE","11.5 [5.8-18.7]","11.50800","5.81000","18.67990",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","FSM","FMLE","12.0 [5.6-19.8]","12.02370","5.56000","19.80130",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","FSM","FMLE","12.3 [5.6-20.2]","12.25530","5.56000","20.19500",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","FSM","BTSX","27.0 [11.7-42.6]","26.98170","11.68430","42.62020",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","FSM","MLE","39.5 [18.3-61.2]","39.51360","18.27650","61.18890",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","FSM","BTSX","24.5 [13.3-37.4]","24.45220","13.30070","37.37370",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","FSM","FMLE","12.2 [5.7-20.1]","12.15320","5.73000","20.05660",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","FSM","BTSX","22.8 [13.0-33.9]","22.76620","12.95170","33.87380",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","FSM","BTSX","22.5 [12.8-33.6]","22.53550","12.80380","33.58340",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","FSM","MLE","35.5 [19.9-52.6]","35.51770","19.92660","52.57040",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","FSM","MLE","34.7 [19.5-51.3]","34.71750","19.47980","51.33790",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","FSM","BTSX","27.0 [12.0-42.6]","26.97780","12.02860","42.55210",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","FSM","FMLE","11.6 [5.7-18.8]","11.55740","5.71000","18.83110",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","FSM","FMLE","12.6 [5.5-20.8]","12.60270","5.53000","20.75940",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","FSM","MLE","36.3 [20.1-53.7]","36.29750","20.07950","53.69050",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","FSM","FMLE","10.5 [6.2-15.9]","10.46740","6.23000","15.90200",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","FSM","MLE","37.6 [21.5-55.4]","37.58840","21.47040","55.38810",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","FSM","BTSX","25.8 [12.0-40.4]","25.78280","11.98390","40.44790",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","FSM","BTSX","28.2 [12.0-44.8]","28.21080","11.98110","44.84090",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","FSM","FMLE","11.0 [5.4-17.4]","10.97710","5.35000","17.42450",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","FSM","MLE","37.4 [21.4-55.4]","37.36370","21.43760","55.38180",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","FSM","FMLE","11.6 [5.5-19.0]","11.60150","5.48000","19.02650",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","FSM","FMLE","10.8 [6.4-16.6]","10.80630","6.39000","16.57410",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","FSM","MLE","39.1 [19.7-59.4]","39.08590","19.74580","59.43510",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","FSM","MLE","42.6 [17.8-66.7]","42.59720","17.75540","66.74630",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","FSM","BTSX","23.4 [13.3-34.9]","23.39070","13.31240","34.88770",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","FSM","MLE","37.5 [20.8-56.5]","37.51940","20.77050","56.48160",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","FSM","MLE","43.2 [18.2-68.6]","43.19380","18.20050","68.62630",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","FSM","FMLE","11.1 [6.1-17.2]","11.14600","6.09000","17.21720",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","FSM","FMLE","11.1 [5.7-17.4]","11.09750","5.70000","17.37090",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","FSM","MLE","34.5 [19.3-51.1]","34.46730","19.29070","51.05570",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","FSM","FMLE","11.0 [5.7-17.7]","11.02640","5.68000","17.65810",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","FSM","MLE","39.1 [18.4-60.2]","39.13070","18.43280","60.16910",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","FSM","MLE","43.3 [18.2-68.1]","43.30010","18.21860","68.12170",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","FSM","MLE","36.4 [20.6-53.9]","36.40980","20.56690","53.89230",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","FSM","BTSX","24.5 [13.7-37.3]","24.49470","13.66120","37.27410",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","FSM","FMLE","11.0 [5.6-17.7]","10.98110","5.60000","17.67520",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","FSM","BTSX","25.2 [13.3-38.5]","25.20070","13.32730","38.54860",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","FSM","FMLE","11.0 [5.4-17.3]","10.97390","5.38000","17.32070",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","FSM","FMLE","12.7 [5.3-21.1]","12.72120","5.34000","21.14440",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","FSM","BTSX","25.5 [12.9-39.4]","25.50990","12.88670","39.37220",""
"SDGSUICIDE","PUBLISHED","2019","AFR","","GAB","BTSX","8.4 [4.7-14.0]","8.41000","4.66000","13.99790",""
"SDGSUICIDE","PUBLISHED","2003","AFR","","GAB","BTSX","11.0 [6.4-17.2]","11.01620","6.42000","17.21900",""
"SDGSUICIDE","PUBLISHED","2014","AFR","","GAB","MLE","16.3 [9.4-26.3]","16.26610","9.40000","26.26190",""
"SDGSUICIDE","PUBLISHED","2000","AFR","","GAB","BTSX","13.0 [7.5-20.1]","12.95100","7.52000","20.09520",""
"SDGSUICIDE","PUBLISHED","2008","AFR","","GAB","BTSX","11.3 [6.6-17.8]","11.26930","6.62000","17.79070",""
"SDGSUICIDE","PUBLISHED","2016","AFR","","GAB","FMLE","2.7 [1.5-4.4]","2.70000","1.50000","4.40000",""
"SDGSUICIDE","PUBLISHED","2013","AFR","","GAB","BTSX","8.6 [5.0-14.0]","8.64000","4.98000","13.97330",""
"SDGSUICIDE","PUBLISHED","2013","AFR","","GAB","FMLE","2.5 [1.4-4.1]","2.49000","1.41000","4.05000",""
"SDGSUICIDE","PUBLISHED","2017","AFR","","GAB","FMLE","2.6 [1.4-4.2]","2.55000","1.42000","4.15000",""
"SDGSUICIDE","PUBLISHED","2000","AFR","","GAB","FMLE","5.3 [3.1-8.4]","5.32000","3.08000","8.38000",""
"SDGSUICIDE","PUBLISHED","2015","AFR","","GAB","FMLE","3.1 [1.7-5.0]","3.05000","1.69000","5.02000",""
"SDGSUICIDE","PUBLISHED","2004","AFR","","GAB","MLE","16.1 [9.2-25.0]","16.05630","9.24000","25.01590",""
"SDGSUICIDE","PUBLISHED","2012","AFR","","GAB","MLE","15.0 [8.7-24.0]","15.01010","8.69000","23.99310",""
"SDGSUICIDE","PUBLISHED","2015","AFR","","GAB","MLE","16.0 [9.2-26.0]","15.98890","9.18000","26.04810",""
"SDGSUICIDE","PUBLISHED","2019","AFR","","GAB","FMLE","2.4 [1.3-4.0]","2.40000","1.32000","3.95000",""
"SDGSUICIDE","PUBLISHED","2009","AFR","","GAB","BTSX","10.2 [6.0-16.2]","10.20460","5.98000","16.16780",""
"SDGSUICIDE","PUBLISHED","2001","AFR","","GAB","BTSX","12.2 [7.1-19.0]","12.21510","7.14000","18.99810",""
"SDGSUICIDE","PUBLISHED","2016","AFR","","GAB","BTSX","9.2 [5.2-15.1]","9.20000","5.24000","15.10380",""
"SDGSUICIDE","PUBLISHED","2019","AFR","","GAB","MLE","14.2 [7.9-23.7]","14.19400","7.88000","23.68130",""
"SDGSUICIDE","PUBLISHED","2007","AFR","","GAB","MLE","16.5 [9.8-25.8]","16.45350","9.75000","25.79490",""
"SDGSUICIDE","PUBLISHED","2009","AFR","","GAB","FMLE","3.8 [2.1-6.1]","3.75000","2.13000","6.07000",""
"SDGSUICIDE","PUBLISHED","2002","AFR","","GAB","MLE","18.0 [10.6-27.8]","17.98520","10.57040","27.83620",""
"SDGSUICIDE","PUBLISHED","2004","AFR","","GAB","BTSX","10.1 [5.8-15.8]","10.08350","5.80000","15.79180",""
"SDGSUICIDE","PUBLISHED","2012","AFR","","GAB","BTSX","8.9 [5.2-14.3]","8.93000","5.15000","14.29730",""
"SDGSUICIDE","PUBLISHED","2006","AFR","","GAB","MLE","16.5 [9.7-25.9]","16.48960","9.74000","25.92250",""
"SDGSUICIDE","PUBLISHED","2017","AFR","","GAB","BTSX","8.8 [5.0-14.4]","8.79000","4.96000","14.43140",""
"SDGSUICIDE","PUBLISHED","2005","AFR","","GAB","MLE","16.4 [9.5-25.5]","16.38450","9.52000","25.53630",""
"SDGSUICIDE","PUBLISHED","2011","AFR","","GAB","FMLE","3.4 [1.9-5.5]","3.40000","1.92000","5.54000",""
"SDGSUICIDE","PUBLISHED","2005","AFR","","GAB","BTSX","10.2 [5.9-16.0]","10.23590","5.94000","16.04380",""
"SDGSUICIDE","PUBLISHED","2005","AFR","","GAB","FMLE","4.1 [2.4-6.6]","4.09000","2.36000","6.55000",""
"SDGSUICIDE","PUBLISHED","2010","AFR","","GAB","FMLE","3.6 [2.0-5.9]","3.63000","2.04000","5.90000",""
"SDGSUICIDE","PUBLISHED","2001","AFR","","GAB","MLE","19.4 [11.3-30.1]","19.44870","11.34350","30.12560",""
"SDGSUICIDE","PUBLISHED","2002","AFR","","GAB","BTSX","11.2 [6.6-17.5]","11.24900","6.62000","17.48520",""
"SDGSUICIDE","PUBLISHED","2010","AFR","","GAB","BTSX","10.1 [5.9-16.1]","10.09920","5.88000","16.05590",""
"SDGSUICIDE","PUBLISHED","2013","AFR","","GAB","MLE","14.6 [8.4-23.6]","14.58750","8.44000","23.56980",""
"SDGSUICIDE","PUBLISHED","2008","AFR","","GAB","MLE","18.0 [10.6-28.2]","17.96070","10.61550","28.18040",""
"SDGSUICIDE","PUBLISHED","2018","AFR","","GAB","BTSX","8.6 [4.8-14.2]","8.64000","4.82000","14.20640",""
"SDGSUICIDE","PUBLISHED","2016","AFR","","GAB","MLE","15.5 [8.8-25.4]","15.47090","8.84000","25.41090",""
"SDGSUICIDE","PUBLISHED","2014","AFR","","GAB","BTSX","9.8 [5.6-15.8]","9.78000","5.63000","15.82230",""
"SDGSUICIDE","PUBLISHED","2006","AFR","","GAB","BTSX","10.6 [6.3-16.8]","10.62640","6.25000","16.76410",""
"SDGSUICIDE","PUBLISHED","2000","AFR","","GAB","MLE","20.7 [12.0-32.0]","20.68130","12.01380","31.96210",""
"SDGSUICIDE","PUBLISHED","2015","AFR","","GAB","BTSX","9.6 [5.5-15.7]","9.64000","5.51000","15.72580",""
"SDGSUICIDE","PUBLISHED","2011","AFR","","GAB","MLE","16.5 [9.6-26.2]","16.51680","9.64000","26.24550",""
"SDGSUICIDE","PUBLISHED","2010","AFR","","GAB","MLE","16.4 [9.6-26.0]","16.41730","9.64000","25.97690",""
"SDGSUICIDE","PUBLISHED","2011","AFR","","GAB","BTSX","10.0 [5.8-16.0]","10.04870","5.83000","16.03330",""
"SDGSUICIDE","PUBLISHED","2014","AFR","","GAB","FMLE","3.1 [1.7-5.0]","3.07000","1.72000","5.00000",""
"SDGSUICIDE","PUBLISHED","2003","AFR","","GAB","MLE","17.6 [10.2-27.3]","17.56340","10.21550","27.33940",""
"SDGSUICIDE","PUBLISHED","2003","AFR","","GAB","FMLE","4.5 [2.7-7.2]","4.51000","2.65000","7.16000",""
"SDGSUICIDE","PUBLISHED","2004","AFR","","GAB","FMLE","4.1 [2.4-6.6]","4.13000","2.38000","6.60000",""
"SDGSUICIDE","PUBLISHED","2017","AFR","","GAB","MLE","14.8 [8.4-24.3]","14.80110","8.37000","24.33410",""
"SDGSUICIDE","PUBLISHED","2007","AFR","","GAB","BTSX","10.4 [6.1-16.4]","10.41750","6.14000","16.41890",""
"SDGSUICIDE","PUBLISHED","2002","AFR","","GAB","FMLE","4.6 [2.7-7.2]","4.57000","2.71000","7.22000",""
"SDGSUICIDE","PUBLISHED","2018","AFR","","GAB","FMLE","2.5 [1.4-4.0]","2.46000","1.36000","4.01000",""
"SDGSUICIDE","PUBLISHED","2006","AFR","","GAB","FMLE","4.7 [2.7-7.6]","4.74000","2.74000","7.56000",""
"SDGSUICIDE","PUBLISHED","2009","AFR","","GAB","MLE","16.5 [9.8-26.1]","16.53480","9.75000","26.07570",""
"SDGSUICIDE","PUBLISHED","2008","AFR","","GAB","FMLE","4.5 [2.6-7.3]","4.48000","2.56000","7.25000",""
"SDGSUICIDE","PUBLISHED","2001","AFR","","GAB","FMLE","5.1 [3.0-8.0]","5.05000","2.98000","7.98000",""
"SDGSUICIDE","PUBLISHED","2007","AFR","","GAB","FMLE","4.3 [2.5-7.0]","4.32000","2.49000","6.95000",""
"SDGSUICIDE","PUBLISHED","2018","AFR","","GAB","MLE","14.6 [8.2-24.0]","14.59250","8.16000","24.02680",""
"SDGSUICIDE","PUBLISHED","2012","AFR","","GAB","FMLE","2.7 [1.5-4.3]","2.65000","1.50000","4.30000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","GBR","BTSX","8.8 [8.4-9.2]","8.79000","8.37000","9.22000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","GBR","FMLE","3.7 [3.5-4.0]","3.74000","3.52000","3.96000",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","GBR","BTSX","7.9 [7.6-8.2]","7.92000","7.59000","8.22000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","GBR","FMLE","3.9 [3.7-4.1]","3.90000","3.66000","4.12000",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","GBR","BTSX","8.1 [7.6-8.6]","8.07000","7.63000","8.55000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","GBR","BTSX","8.8 [8.4-9.3]","8.82000","8.39000","9.28000",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","GBR","BTSX","7.8 [7.5-8.1]","7.79000","7.48000","8.11000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","GBR","BTSX","8.2 [7.8-8.5]","8.17000","7.84000","8.52000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","GBR","FMLE","3.8 [3.6-4.0]","3.78000","3.55000","4.01000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","GBR","FMLE","3.7 [3.4-3.9]","3.66000","3.43000","3.87000",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","GBR","FMLE","3.7 [3.5-3.9]","3.71000","3.49000","3.92000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","GBR","MLE","11.8 [11.2-12.6]","11.84050","11.20050","12.60740",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","GBR","MLE","13.4 [12.7-14.0]","13.35100","12.74310","14.02980",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","GBR","MLE","12.1 [11.6-12.5]","12.06480","11.62210","12.54880",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","GBR","BTSX","7.9 [7.5-8.2]","7.86000","7.54000","8.22000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","GBR","FMLE","3.8 [3.6-8.1]","3.82000","3.59000","8.11000",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","GBR","FMLE","4.1 [3.8-4.3]","4.08000","3.83000","4.33000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","GBR","BTSX","7.8 [7.5-8.2]","7.83000","7.50000","8.18000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","GBR","BTSX","8.2 [7.8-8.7]","8.22000","7.80000","8.67000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","GBR","MLE","13.0 [12.4-13.6]","12.97490","12.39070","13.58640",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","GBR","BTSX","8.5 [8.1-8.9]","8.48000","8.08000","8.92000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","GBR","MLE","11.8 [11.4-12.3]","11.80870","11.38560","12.30360",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","GBR","MLE","13.0 [12.4-13.6]","13.00790","12.43520","13.64640",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","GBR","BTSX","7.6 [7.3-7.9]","7.58000","7.26000","7.90000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","GBR","BTSX","7.9 [7.4-8.4]","7.89000","7.43000","8.40000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","GBR","FMLE","3.9 [3.7-4.1]","3.86000","3.65000","4.05000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","GBR","FMLE","4.0 [3.8-4.3]","4.03000","3.75000","4.30000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","GBR","MLE","14.0 [13.4-14.6]","13.95410","13.35210","14.58660",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","GBR","MLE","12.2 [11.6-12.9]","12.19390","11.57160","12.90290",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","GBR","MLE","12.2 [11.8-12.7]","12.24390","11.81840","12.72360",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","GBR","MLE","11.9 [11.5-12.3]","11.94580","11.54510","12.34810",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","GBR","FMLE","3.8 [3.5-4.0]","3.75000","3.53000","3.95000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","GBR","FMLE","4.1 [3.8-4.3]","4.06000","3.80000","4.31000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","GBR","BTSX","8.3 [7.9-8.6]","8.28000","7.94000","8.60000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","GBR","FMLE","4.4 [4.1-4.6]","4.35000","4.08000","4.61000",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","GBR","FMLE","3.6 [3.4-3.8]","3.60000","3.39000","3.79000",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","GBR","BTSX","8.0 [7.7-8.4]","8.00000","7.67000","8.35000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","GBR","MLE","12.6 [12.1-13.1]","12.58930","12.12520","13.07310",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","GBR","FMLE","4.3 [4.0-4.5]","4.27000","4.02000","4.50000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","GBR","MLE","12.5 [11.9-13.1]","12.49380","11.91500","13.14770",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","GBR","MLE","12.0 [11.6-12.5]","11.99410","11.58200","12.45170",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","GBR","BTSX","8.6 [8.2-9.1]","8.62000","8.20000","9.08000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","GBR","MLE","12.8 [12.3-13.3]","12.80670","12.29700","13.34540",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","GBR","BTSX","8.2 [7.8-8.7]","8.24000","7.84000","8.65000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","GBR","FMLE","4.1 [3.8-4.3]","4.08000","3.84000","4.30000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","GBR","MLE","12.9 [12.4-13.4]","12.92630","12.44540","13.37190",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","GBR","BTSX","8.3 [7.9-8.7]","8.28000","7.91000","8.66000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","GBR","BTSX","8.3 [7.9-8.6]","8.28000","7.94000","8.60000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","GBR","MLE","12.6 [12.2-13.1]","12.63050","12.19530","13.05880",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","GBR","MLE","11.7 [11.3-12.2]","11.71290","11.29160","12.16450",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","GBR","FMLE","4.3 [4.1-4.5]","4.31000","4.06000","4.52000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","GBR","MLE","13.0 [12.5-13.4]","13.00740","12.53760","13.43970",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","GBR","FMLE","4.1 [3.8-4.3]","4.07000","3.81000","4.27000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","GBR","FMLE","4.1 [3.9-4.4]","4.14000","3.89000","4.35000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","GBR","BTSX","8.6 [8.2-8.9]","8.55000","8.19000","8.86000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","GBR","MLE","13.4 [12.8-14.1]","13.41550","12.81330","14.09050",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","GBR","MLE","12.5 [12.0-12.9]","12.45630","12.00050","12.93510",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","GBR","FMLE","4.0 [3.8-4.3]","4.04000","3.80000","4.28000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","GBR","BTSX","8.1 [7.8-10.5]","8.12000","7.78000","10.54720",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","GBR","FMLE","4.1 [3.8-4.3]","4.05000","3.78000","4.31000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","GEO","BTSX","8.3 [6.3-10.7]","8.28000","6.28000","10.71910",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","GEO","MLE","16.3 [11.6-22.0]","16.27100","11.57640","22.04490",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","GEO","FMLE","3.1 [2.1-4.2]","3.05000","2.12000","4.21000",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","GEO","FMLE","3.5 [2.5-4.7]","3.50000","2.52000","4.69000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","GEO","FMLE","3.6 [2.6-4.8]","3.59000","2.61000","4.80000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","GEO","FMLE","3.1 [2.3-4.2]","3.12000","2.28000","4.17000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","GEO","FMLE","2.5 [1.8-3.4]","2.52000","1.84000","3.39000",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","GEO","FMLE","2.3 [1.7-3.1]","2.32000","1.69000","3.10000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","GEO","BTSX","9.6 [7.0-12.8]","9.63000","7.01000","12.82420",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","GEO","MLE","16.0 [12.3-20.4]","15.97680","12.29530","20.36430",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","GEO","FMLE","2.7 [2.0-3.6]","2.71000","1.97000","3.64000",""
